x,y,z,t
0.001952,-0.211792,0.835944,243926452
0.052216,-0.183488,0.94428,243926472
0.015616,-0.285968,1.017968,243926492
-0.00488,-0.376736,1.051152,243926512
-0.135664,-0.423096,0.949648,243926532
-0.181048,-0.392352,0.89792,243926552
-0.07076,-0.355752,0.950624,243926573
-0.021472,-0.354776,0.969168,243926593
-0.158112,-0.390888,1.01992,243926613
-0.213256,-0.404552,1.114104,243926633
-0.089792,-0.36356,1.11264,243926653
-0.105896,-0.354288,1.048712,243926673
-0.088816,-0.272792,0.95648,243926693
-0.15128,-0.212768,0.897432,243926714
-0.144936,-0.14152,0.96136,243926734
-0.138104,-0.162992,1.024312,243926754
-0.297192,-0.215696,0.995032,243926774
-0.301584,-0.10248,0.969656,243926794
-0.245464,-0.026352,0.940376,243926814
-0.32696,0.018056,0.835456,243926834
-0.422608,0.079544,0.682224,243926855
-0.406992,0.169336,0.586088,243926875
-0.4148,0.213256,0.683688,243926895
-0.44164,0.242536,0.776408,243926915
-0.4148,0.271816,0.723704,243926935
-0.370392,0.29768,0.731024,243926955
-0.408944,0.294752,0.765672,243926975
-0.413824,0.291824,0.677832,243926996
-0.343064,0.362584,0.7442,243927016
-0.345504,0.379664,0.872544,243927036
-0.3294,0.40748,0.875472,243927056
-0.248392,0.43432,0.821304,243927076
-0.179584,0.460184,0.77104,243927096
-0.235704,0.516792,0.716384,243927116
-0.366488,0.527528,0.649528,243927137
-0.330864,0.511912,0.586576,243927157
-0.147376,0.55388,0.634888,243927177
-0.103456,0.612928,0.684664,243927197
-0.183976,0.602192,0.717848,243927217
-0.162016,0.570472,0.692472,243927237
-0.07808,0.584624,0.539728,243927257
-0.077592,0.618784,0.499224,243927278
-0.10736,0.579256,0.587064,243927298
0.186904,0.647088,0.71736,243927318
0.146888,0.615856,0.825208,243927338
-0.05612,0.482144,0.813984,243927358
-0.197152,0.437736,0.699792,243927378
0.47824,0.603168,0.80276,243927398
0.430416,0.630008,0.78568,243927419
0.152256,0.473848,0.723216,243927439
-0.037088,0.404064,0.83692,243927459
-0.03416,0.312808,0.776896,243927479
0.972096,0.580232,0.798368,243927499
0.464088,0.513864,0.676368,243927519
0.187392,0.291824,0.516304,243927539
0.18056,0.271816,0.674904,243927560
0.734928,0.2562,0.90036,243927580
0.918904,0.397232,0.825696,243927600
0.619272,0.296216,0.55632,243927620
0.508008,0.255224,0.502152,243927640
0.471408,0.165432,0.711992,243927660
0.836432,0.236192,0.867176,243927680
0.750544,0.131272,0.769088,243927701
0.506056,0.064416,0.640256,243927721
0.404064,0.0122,0.542168,243927741
0.803248,0.116144,0.589992,243927761
1.000888,0.081984,0.628544,243927781
0.696376,-0.078568,0.555832,243927801
0.455792,-0.136152,0.587064,243927821
0.452376,-0.157624,0.776408,243927842
0.718824,-0.124928,0.864248,243927862
0.838384,-0.204472,0.7564,243927882
0.637328,-0.323056,0.60268,243927902
0.572424,-0.278648,0.611952,243927922
0.684176,-0.250832,0.711992,243927942
0.748104,-0.294264,0.698816,243927962
0.606096,-0.370392,0.669536,243927983
0.386496,-0.428464,0.616344,243928003
0.361608,-0.446032,0.643672,243928023
0.485072,-0.449936,0.6832,243928043
0.56364,-0.469944,0.782752,243928063
0.461648,-0.49532,0.746152,243928083
0.41724,-0.459696,0.747128,243928103
0.391376,-0.467992,0.730536,243928124
0.291336,-0.542656,0.733464,243928144
0.247904,-0.60756,0.702232,243928164
0.181048,-0.674416,0.582184,243928184
0.187392,-0.69296,0.7198,243928204
0.247416,-0.610976,0.869616,243928224
0.307928,-0.593408,0.876448,243928244
0.331352,-0.593408,0.899384,243928265
0.16592,-0.609512,0.755912,243928285
-0.004392,-0.574376,0.727608,243928305
-0.113216,-0.572424,0.77104,243928325
-0.076128,-0.603168,0.79788,243928345
-0.115656,-0.608048,0.757864,243928365
-0.187392,-0.60756,0.700768,243928385
-0.137128,-0.574864,0.69784,243928406
-0.070272,-0.5246,0.811544,243928426
-0.047824,-0.540216,0.952088,243928446
-0.215696,-0.549488,0.91744,243928466
-0.3416,-0.507032,0.803248,243928486
-0.374296,-0.441152,0.799832,243928506
-0.328912,-0.418704,0.835944,243928526
-0.333304,-0.4148,0.830088,243928547
-0.399672,-0.40992,0.763232,243928567
-0.468968,-0.346968,0.732976,243928587
-0.398696,-0.28792,0.775432,243928607
-0.355752,-0.264008,0.83692,243928627
-0.467016,-0.272792,0.841312,243928647
-0.589992,-0.271328,0.808616,243928667
-0.631472,-0.22204,0.769088,243928687
-0.589992,-0.1464,0.787144,243928708
-0.589504,-0.138592,0.78324,243928728
-0.630008,-0.141032,0.766648,243928748
-0.662704,-0.044896,0.741272,243928768
-0.6588,0.072712,0.664656,243928788
-0.598776,0.13664,0.463112,243928808
-0.5734,0.182024,0.314272,243928828
-0.65148,0.19764,0.463112,243928849
-0.637328,0.20984,0.619272,243928869
-0.549976,0.225456,0.798856,243928889
-0.548024,0.233264,0.901824,243928909
-0.589016,0.228384,0.877912,243928929
-0.611464,0.255712,0.790072,243928949
-0.662704,0.310856,0.520208,243928969
-0.60268,0.398208,0.427488,243928990
-0.510448,0.465064,0.506544,243929010
-0.489464,0.4636,0.587552,243929030
-0.517768,0.462136,0.626104,243929050
-0.528504,0.496296,0.664168,243929070
-0.485072,0.47092,0.722728,243929090
-0.374296,0.543632,0.74664,243929110
-0.369904,0.565104,0.661728,243929131
-0.40504,0.628056,0.388448,243929151
-0.437248,0.711016,0.184464,243929171
-0.22448,0.767624,0.45628,243929191
-0.159088,0.716384,0.493368,243929211
-0.20252,0.682224,0.519232,243929231
-0.179096,0.709064,0.604144,243929251
-0.20008,0.672464,0.625128,243929272
-0.076616,0.699304,0.49776,243929292
-0.071736,0.726144,0.424072,243929312
-0.047336,0.685152,0.4392,243929332
0.173728,0.609512,0.643672,243929352
0.440664,0.587552,0.853512,243929372
0.406992,0.628056,0.852536,243929392
0.215208,0.55876,0.756888,243929413
0.09028,0.488,0.723216,243929433
0.154208,0.499712,0.73932,243929453
0.342576,0.521184,0.759816,243929473
0.480192,0.508984,0.739808,243929493
0.467016,0.468968,0.678808,243929513
0.379664,0.427,0.588528,243929533
0.392352,0.384544,0.625128,243929554
0.5734,0.351848,0.751032,243929574
0.708088,0.344528,0.765672,243929594
0.565592,0.308904,0.671,243929614
0.405528,0.235704,0.664168,243929634
0.481656,0.13908,0.71248,243929654
0.808616,0.15616,0.681248,243929674
0.874008,0.190808,0.713456,243929695
0.694424,0.130296,0.699304,243929715
0.55388,0.061976,0.678808,243929735
0.450424,0.07564,0.70272,243929755
0.619272,0.118584,0.80764,243929775
0.76616,0.059536,0.755424,243929795
0.688568,-0.070272,0.705648,243929815
0.592432,-0.121024,0.66612,243929836
0.527528,-0.073688,0.680272,243929856
0.700768,-0.033184,0.72712,243929876
0.87596,-0.055632,0.600728,243929896
0.648552,-0.195688,0.442616,243929916
0.503616,-0.291336,0.417728,243929936
0.516304,-0.298168,0.591944,243929956
0.631472,-0.327448,0.709064,243929977
0.746152,-0.387472,0.764696,243929997
0.701256,-0.45628,0.701256,243930017
0.635864,-0.476288,0.739808,243930037
0.552416,-0.473848,0.892552,243930057
0.566568,-0.407968,0.694912,243930077
0.541192,-0.420168,0.572912,243930097
0.548512,-0.494344,0.542168,243930118
0.449936,-0.56852,0.61976,243930138
0.425536,-0.552416,0.6344,243930158
0.50264,-0.503616,0.676368,243930178
0.488976,-0.524112,0.731512,243930198
0.400648,-0.557784,0.681248,243930218
0.345504,-0.582672,0.64416,243930238
0.269376,-0.616344,0.6588,243930259
0.25376,-0.640256,0.661728,243930279
0.281088,-0.65392,0.672952,243930299
0.225456,-0.666608,0.6954,243930319
0.15616,-0.660264,0.703208,243930339
0.162504,-0.64416,0.723704,243930359
0.142496,-0.622688,0.757376,243930379
0.107848,-0.617808,0.73444,243930400
0.115656,-0.63928,0.716872,243930420
0.047336,-0.658312,0.705648,243930440
-0.025864,-0.64416,0.71736,243930460
-0.132736,-0.636352,0.706624,243930480
-0.193736,-0.630984,0.717848,243930500
-0.111264,-0.5734,0.745664,243930520
-0.152256,-0.567544,0.77836,243930541
-0.251808,-0.606096,0.809592,243930561
-0.27572,-0.615368,0.774456,243930581
-0.286456,-0.52704,0.789096,243930601
-0.297192,-0.492392,0.828624,243930621
-0.302072,-0.502152,0.846192,243930641
-0.378688,-0.476288,0.851072,243930661
-0.447496,-0.421632,0.769576,243930682
-0.416264,-0.357704,0.690032,243930702
-0.368928,-0.321592,0.731512,243930722
-0.398208,-0.29036,0.74176,243930742
-0.44164,-0.293288,0.778848,243930762
-0.523624,-0.283528,0.813496,243930782
-0.517768,-0.294752,0.83692,243930802
-0.445544,-0.275232,0.894504,243930823
-0.368928,-0.227896,0.930128,243930843
-0.371368,-0.160552,0.929152,243930863
-0.443104,-0.093696,0.823256,243930883
-0.445544,-0.068808,0.81984,243930903
-0.454328,-0.060024,0.798368,243930923
-0.428464,-0.020984,0.757376,243930943
-0.40748,0.055632,0.747128,243930963
-0.401136,0.108336,0.821304,243930984
-0.376736,0.13176,0.874984,243931004
-0.350384,0.1464,0.83692,243931024
-0.3538,0.191784,0.772016,243931044
-0.387472,0.215208,0.707112,243931064
-0.42212,0.213256,0.695888,243931084
-0.379176,0.225456,0.760792,243931104
-0.262056,0.240096,0.831064,243931125
-0.20984,0.27084,0.856928,243931145
-0.2806,0.310368,0.81984,243931165
-0.223992,0.32696,0.80276,243931185
-0.09516,0.354776,0.842288,243931205
-0.092232,0.377224,0.819352,243931225
-0.105896,0.36356,0.755912,243931245
-0.084912,0.373808,0.792024,243931266
-0.035136,0.38308,0.84912,243931286
0.123952,0.366976,0.865712,243931306
0.085888,0.37088,0.87596,243931326
0.013664,0.392352,0.886208,243931346
0.032696,0.427,0.859368,243931366
0.075152,0.420168,0.798856,243931386
0.188856,0.423584,0.747616,243931407
0.263032,0.450912,0.732976,243931427
0.204472,0.439688,0.70516,243931447
0.243512,0.450912,0.649528,243931467
0.288896,0.447008,0.735904,243931487
0.392352,0.422608,0.7686,243931507
0.528016,0.376248,0.889136,243931527
0.55632,0.40016,0.800808,243931548
0.413336,0.403576,0.702232,243931568
0.410408,0.370392,0.664168,243931588
0.535336,0.301584,0.64172,243931608
0.540704,0.241072,0.765184,243931628
0.612928,0.248392,0.766648,243931648
0.481168,0.222528,0.703696,243931668
0.451888,0.211304,0.56364,243931689
0.6222,0.162504,0.6832,243931709
0.875472,0.147376,0.689544,243931729
0.80276,0.152256,0.663192,243931749
0.615856,0.121024,0.634888,243931769
0.535336,0.086376,0.705648,243931789
0.659288,0.074176,0.766648,243931809
0.83936,0.10492,0.702232,243931830
0.746152,0.061488,0.592432,243931850
0.557296,-0.0488,0.513376,243931870
0.563152,-0.053192,0.511912,243931890
0.713944,0.037088,0.521184,243931910
0.774944,0.03416,0.511912,243931930
0.726632,-0.09272,0.55632,243931950
0.702232,-0.138592,0.650016,243931971
0.74176,-0.081496,0.713456,243931991
0.766648,-0.067344,0.648064,243932011
0.779824,-0.133712,0.601216,243932031
0.790072,-0.184952,0.52948,243932051
0.721264,-0.213744,0.425536,243932071
0.617808,-0.244976,0.464576,243932091
0.674904,-0.2684,0.901336,243932112
0.67588,-0.385032,0.85888,243932132
0.631472,-0.457744,0.642208,243932152
0.578768,-0.381616,0.594384,243932172
0.64904,-0.313296,0.63928,243932192
0.699792,-0.351848,0.606584,243932212
0.554856,-0.406992,0.715896,243932232
0.39284,-0.438224,0.786168,243932253
0.379664,-0.49288,0.802272,243932273
0.428952,-0.465552,0.688568,243932293
0.428952,-0.388936,0.640256,243932313
0.343064,-0.413336,0.813984,243932333
0.332816,-0.514352,0.812032,243932353
0.340136,-0.455792,0.794952,243932373
0.322568,-0.431392,0.848632,243932394
0.246928,-0.4758,0.867176,243932414
0.194712,-0.49776,0.8296,243932434
0.084912,-0.55388,0.837896,243932454
0.018544,-0.580232,0.827648,243932474
0.051728,-0.543632,0.754448,243932494
0.099552,-0.471408,0.745176,243932514
0.059048,-0.499712,0.85888,243932535
-0.07564,-0.578768,0.92476,243932555
-0.14152,-0.592432,0.9272,243932575
-0.216184,-0.56364,0.920368,243932595
-0.203008,-0.533872,0.852048,243932615
-0.1098,-0.53436,0.789096,243932635
-0.172264,-0.499224,0.695888,243932655
-0.242048,-0.450424,0.7198,243932676
-0.310856,-0.430416,0.809592,243932696
-0.38308,-0.436272,0.8174,243932716
-0.396256,-0.462136,0.78568,243932736
-0.40016,-0.473848,0.740784,243932756
-0.410896,-0.4026,0.70272,243932776
-0.415288,-0.360144,0.731512,243932796
-0.47092,-0.416752,0.886208,243932817
-0.51972,-0.371368,0.906704,243932837
-0.487024,-0.303048,0.854976,243932857
-0.462624,-0.300608,0.751032,243932877
-0.552416,-0.257664,0.67588,243932897
-0.636352,-0.211304,0.652456,243932917
-0.620248,-0.200568,0.6954,243932937
-0.561688,-0.135664,0.771528,243932958
-0.51972,-0.084424,0.9028,243932978
-0.599264,-0.048312,0.849608,243932998
-0.650992,-0.0122,0.673928,243933018
-0.6344,0.038552,0.564128,243933038
-0.562176,0.158112,0.569984,243933058
-0.512888,0.232776,0.62464,243933078
-0.511424,0.221552,0.660264,243933099
-0.584624,0.188368,0.781288,243933119
-0.550464,0.22204,0.832528,243933139
-0.413824,0.323544,0.761768,243933159
-0.39284,0.41724,0.703696,243933179
-0.364048,0.453352,0.687104,243933199
-0.328424,0.474824,0.650992,243933219
-0.340624,0.48312,0.601704,243933239
-0.305488,0.508496,0.548512,243933260
-0.319152,0.52704,0.571448,243933280
-0.276696,0.56852,0.724192,243933300
-0.12688,0.597312,0.744688,243933320
-0.094672,0.611464,0.650016,243933340
-0.064904,0.620248,0.562176,243933360
-0.0366,0.587552,0.48556,243933380
-0.01952,0.613904,0.552904,243933401
-0.050752,0.601704,0.69296,243933421
0.050752,0.61732,0.744688,243933441
0.203984,0.61976,0.630496,243933461
0.191296,0.571448,0.637328,243933481
0.138592,0.516304,0.683688,243933501
0.220576,0.48068,0.645136,243933521
0.36112,0.479216,0.654408,243933542
0.478728,0.43188,0.694912,243933562
0.542168,0.35136,0.720776,243933582
0.487024,0.298656,0.738344,243933602
0.494832,0.264984,0.80764,243933622
0.559736,0.22204,0.85644,243933642
0.574864,0.168848,0.724192,243933662
0.61,0.118584,0.589504,243933683
0.606584,0.067344,0.742736,243933703
0.609024,0.0244,0.931104,243933723
0.57828,-0.00244,0.955504,243933743
0.554368,-0.025376,0.895968,243933763
0.50752,-0.013176,0.89548,243933783
0.488,-0.035136,0.815936,243933803
0.3904,-0.084424,0.889624,243933824
0.394304,-0.09028,0.927688,243933844
0.45872,-0.073688,0.964776,243933864
0.410896,-0.074176,0.901336,243933884
0.439688,-0.158112,0.865712,243933904
0.29524,-0.212768,0.930128,243933924
0.245952,-0.196664,0.925736,243933944
0.201056,-0.145424,0.908656,243933965
0.2318,-0.14396,0.955992,243933985
0.272792,-0.066856,0.963312,243934005
0.137616,-0.062464,0.87596,243934025
0.01708,-0.111752,0.840824,243934045
-0.061976,-0.122976,0.912072,243934065
-0.044408,-0.069296,0.93696,243934085
-0.043432,-0.063928,0.928176,243934106
-0.091256,-0.093696,0.921832,243934126
-0.091744,-0.113704,0.957456,243934146
-0.078568,-0.085888,0.963312,243934166
-0.05856,-0.06832,0.942328,243934186
-0.065392,-0.066856,0.9394,243934206
-0.05368,-0.052704,0.952576,243934226
-0.110776,-0.060512,0.94184,243934247
-0.127368,-0.066368,0.930128,243934267
-0.11956,-0.053192,0.92964,243934287
-0.042456,-0.024888,0.930616,243934307
0.006832,-0.005856,0.952088,243934327
-0.057096,-0.025864,0.974536,243934347
-0.125904,-0.054656,0.961848,243934367
-0.13908,-0.03172,0.904752,243934388
-0.122976,0.003904,0.870592,243934408
-0.105896,0.01952,0.870104,243934428
-0.11224,0.006832,0.870104,243934448
-0.120048,-0.005368,0.881816,243934468
-0.099552,-0.00488,0.915488,243934488
-0.094184,-0.010736,0.9394,243934508
-0.09028,-0.004392,0.947696,243934529
-0.080032,0.00732,0.9394,243934549
-0.079544,0.00244,0.9272,243934569
-0.072224,-0.012688,0.942816,243934589
-0.052704,-0.016592,0.966728,243934609
-0.031232,-0.010736,0.98088,243934629
-0.051728,0.001464,0.967216,243934649
-0.0732,0.020008,0.930616,243934670
-0.091744,0.025864,0.90036,243934690
-0.102968,0.02928,0.895968,243934710
-0.135664,0.037088,0.895968,243934730
-0.115168,0.046848,0.90036,243934750
-0.13176,0.03416,0.9028,243934770
-0.152744,0.015616,0.9394,243934790
-0.1464,0.006832,0.931592,243934811
-0.11224,0.020008,0.921344,243934831
-0.081984,0.018056,0.913048,243934851
-0.11468,0.007808,0.933544,243934871
-0.138592,-0.000488,0.944768,243934891
-0.128344,0.025864,0.9272,243934911
-0.103944,0.022936,0.904264,243934931
-0.079544,0.020984,0.93208,243934952
-0.066856,0.00732,0.985272,243934972
-0.113704,-0.021472,1.010648,243934992
-0.13908,-0.042944,0.991128,243935012
-0.1342,-0.033184,0.96868,243935032
-0.08296,-0.005856,0.965264,243935052
-0.045384,-0.000488,0.957944,243935072
-0.041968,0.000488,0.948184,243935093
-0.052216,0,0.943792,243935113
-0.05368,0.005856,0.916464,243935133
-0.05612,0.017568,0.8906,243935153
-0.05124,0.030744,0.894504,243935173
-0.025376,0.044408,0.895968,243935193
0.019032,0.055144,0.89548,243935213
0.046848,0.052704,0.94672,243935234
-0.000976,0.02684,0.985272,243935254
-0.038064,0.015616,1.011136,243935274
-0.041968,0.01952,0.997472,243935294
-0.041968,0.035136,0.952088,243935314
-0.06344,0.038552,0.931592,243935334
-0.063928,0.035136,0.955504,243935354
-0.067344,0.037088,0.976976,243935375
-0.0854,0.018056,0.968192,243935395
-0.096136,0.024888,0.959896,243935415
-0.084424,0.0488,0.931104,243935435
-0.101992,0.037576,0.911096,243935455
-0.105408,0.0366,0.925736,243935475
-0.099064,0.02196,0.9516,243935495
-0.09516,0.022936,0.95404,243935515
-0.088816,0.041968,0.938424,243935536
-0.067344,0.087352,0.901824,243935556
-0.00244,0.116144,0.874984,243935576
-0.055144,0.093208,0.884744,243935596
-0.095648,0.08296,0.911584,243935616
-0.102968,0.094184,0.898408,243935636
-0.085888,0.12444,0.877424,243935656
-0.079056,0.118584,0.868152,243935677
-0.061488,0.110776,0.884744,243935697
-0.037576,0.12688,0.909144,243935717
-0.05856,0.124928,0.919392,243935737
-0.098088,0.107848,0.918416,243935757
-0.121024,0.10004,0.94184,243935777
-0.115656,0.103456,0.957456,243935797
-0.096136,0.122,0.943792,243935818
-0.061488,0.138592,0.915976,243935838
-0.074664,0.132248,0.915488,243935858
-0.1098,0.119072,0.906704,243935878
-0.117608,0.131272,0.888648,243935898
-0.103456,0.152744,0.867664,243935918
-0.086864,0.156648,0.85888,243935938
-0.08296,0.144936,0.870104,243935959
-0.091256,0.137128,0.892064,243935979
-0.084424,0.129808,0.904264,243935999
-0.067344,0.128344,0.906704,243936019
-0.070272,0.122976,0.911584,243936039
-0.094184,0.108336,0.915976,243936059
-0.106872,0.108336,0.922808,243936079
-0.103456,0.110288,0.932568,243936100
-0.086864,0.102968,0.957944,243936120
-0.083448,0.105408,0.982832,243936140
-0.117608,0.098576,0.9638,243936160
-0.138592,0.106872,0.924272,243936180
-0.131272,0.130784,0.88572,243936200
-0.10248,0.142984,0.881816,243936220
-0.113216,0.130296,0.888648,243936241
-0.125416,0.124928,0.90524,243936261
-0.118096,0.101016,0.909632,243936281
-0.076128,0.123952,0.933544,243936301
-0.054168,0.1098,0.952088,243936321
-0.06832,0.096624,0.972584,243936341
-0.074664,0.096136,0.965752,243936361
-0.071248,0.090768,0.945744,243936382
-0.061488,0.099552,0.944768,243936402
-0.04636,0.110776,0.954528,243936422
-0.05368,0.113704,0.94428,243936442
-0.042456,0.125416,0.925248,243936462
-0.022936,0.132248,0.882304,243936482
0.005368,0.1342,0.88328,243936502
-0.01464,0.11468,0.916952,243936523
-0.040016,0.097112,0.931104,243936543
-0.055632,0.0854,0.910608,243936563
-0.064416,0.085888,0.89304,243936583
-0.037576,0.094672,0.896944,243936603
0.012688,0.10736,0.925248,243936623
0.006344,0.096624,0.950136,243936643
0.016592,0.093696,0.97112,243936664
0.013664,0.082472,0.960872,243936684
0.030256,0.083936,0.940864,243936704
0.042944,0.091256,0.920856,243936724
0.052216,0.100528,0.906704,243936744
0.076128,0.11224,0.898896,243936764
0.094672,0.11468,0.912072,243936784
0.11224,0.095648,0.926712,243936805
0.118584,0.084424,0.965264,243936825
0.089304,0.061,1.018944,243936845
0.075152,0.048312,1.038952,243936865
0.071248,0.064416,1.00772,243936885
0.065392,0.078568,0.95404,243936905
0.057584,0.077592,0.922808,243936925
0.028304,0.070272,0.918904,243936946
0.006344,0.063928,0.912072,243936966
0.00488,0.067832,0.924272,243936986
0.001464,0.060512,0.93696,243937006
-0.011712,0.071736,0.94916,243937026
-0.008296,0.074176,0.943304,243937046
-0.00244,0.07564,0.935496,243937066
0.010736,0.08052,0.950624,243937087
0.014152,0.077592,0.955016,243937107
0.02928,0.078568,0.940864,243937127
0.048312,0.079544,0.967704,243937147
0.041968,0.067344,1.001864,243937167
0.054168,0.061976,0.975512,243937187
0.053192,0.073688,0.912072,243937207
0.016592,0.07076,0.89304,243937228
0.010736,0.069296,0.874984,243937248
0.030744,0.04636,0.882792,243937268
0.03904,0.03172,0.915976,243937288
0.05368,0.003416,0.942816,243937308
0.060024,-0.005856,0.943304,243937328
0.073688,-0.012688,0.930616,243937348
0.05368,-0.025864,0.917928,243937369
0.052704,-0.024888,0.905728,243937389
0.062952,-0.010736,0.902312,243937409
0.072712,0.004392,0.918416,243937429
0.061488,0.000976,0.9272,243937449
0.050752,0.006832,0.935496,243937469
0.05368,0.022936,0.94428,243937489
0.05856,0.02928,0.953064,243937510
0.052216,0.025864,0.970632,243937530
0.040016,0.01464,1.001864,243937550
0.02684,0.00976,1.02236,243937570
0.022448,0.015128,1.009672,243937590
0.035624,0.027816,0.9882,243937610
0.040992,0.039528,0.97112,243937630
0.029768,0.040016,0.951112,243937651
0.022448,0.040504,0.937936,243937671
0.012688,0.03416,0.940864,243937691
0.006344,0.035624,0.9516,243937711
-0.005856,0.036112,0.945744,243937731
-0.014152,0.039528,0.924272,243937751
-0.003904,0.04636,0.903776,243937771
-0.01464,0.045384,0.898896,243937791
-0.025864,0.04148,0.886696,243937812
-0.028304,0.05124,0.849608,243937832
-0.032696,0.06344,0.826184,243937852
-0.030256,0.050264,0.87108,243937872
-0.014152,0.042456,0.850096,243937892
0.054168,0.088328,0.773968,243937912
0.089304,0.112728,0.813496,243937932
-0.000488,0.034648,0.926224,243937953
-0.087352,-0.049288,0.93208,243937973
-0.063928,-0.056608,0.950624,243937993
-0.03416,-0.062464,0.951112,243938013
0.001952,-0.05612,0.963312,243938033
0.045384,-0.064904,0.987712,243938053
0.044408,-0.061,0.990152,243938073
0.037576,-0.077592,0.989664,243938094
0.052216,-0.052216,1.021384,243938114
0.042456,-0.062952,1.034072,243938134
0.022448,-0.081008,1.017968,243938154
0.005368,-0.096624,1.003816,243938174
-0.001952,-0.115168,1.021872,243938194
0.006344,-0.115168,1.067256,243938214
0.01952,-0.116144,1.044808,243938235
0.016592,-0.099064,1.015528,243938255
0.004392,-0.089792,0.986248,243938275
0.013176,-0.05856,0.938912,243938295
0.006344,-0.042944,0.913048,243938315
-0.001464,-0.042456,0.903776,243938335
-0.008784,-0.034648,0.916952,243938355
-0.015128,-0.033184,0.917928,243938376
-0.001952,-0.038064,0.90524,243938396
0.02928,-0.027328,0.9028,243938416
0.026352,-0.032208,0.933544,243938436
-0.00732,-0.058072,0.94916,243938456
-0.023912,-0.061488,0.953552,243938476
-0.043432,-0.066856,0.95648,243938496
-0.037088,-0.06588,0.945256,243938517
-0.008296,-0.027816,0.92232,243938537
0.00488,-0.006832,0.896456,243938557
-0.005856,-0.004392,0.907192,243938577
-0.025864,-0.022936,0.937936,243938597
-0.04636,-0.042456,0.9638,243938617
-0.049288,-0.046848,0.962824,243938637
-0.061488,-0.050264,0.936472,243938658
-0.064416,-0.038064,0.92964,243938678
-0.060024,-0.02684,0.928664,243938698
-0.029768,0.015128,0.91744,243938718
-0.027816,0.016592,0.911584,243938738
-0.062464,0.003904,0.91256,243938758
-0.05856,0.017568,0.896456,243938778
-0.051728,0.032696,0.890112,243938799
-0.04392,0.05124,0.917928,243938819
-0.059536,0.036112,0.928664,243938839
-0.0488,0.042944,0.920368,243938859
-0.042944,0.025864,0.926224,243938879
-0.061976,0.014152,0.96136,243938899
-0.077592,0.016592,0.968192,243938919
-0.07076,0.0488,0.922808,243938940
-0.064416,0.082472,0.88572,243938960
-0.079056,0.093208,0.87108,243938980
-0.10248,0.089304,0.872056,243939000
-0.11224,0.085888,0.87108,243939020
-0.120536,0.074664,0.876448,243939040
-0.09272,0.067832,0.887672,243939060
-0.042456,0.063928,0.911096,243939081
-0.022448,0.0488,0.920368,243939101
-0.032696,0.01708,0.92964,243939121
-0.040992,-0.01464,0.967704,243939141
-0.05124,-0.029768,0.997472,243939161
-0.054168,-0.017568,0.986736,243939181
-0.05856,0.008296,0.935984,243939201
-0.067344,0.033672,0.904264,243939222
-0.081008,0.05368,0.9028,243939242
-0.09028,0.066368,0.902312,243939262
-0.096136,0.080032,0.904752,243939282
-0.080032,0.103944,0.904752,243939302
-0.044896,0.136152,0.895968,243939322
-0.008296,0.149816,0.896456,243939342
-0.013664,0.131272,0.9394,243939363
-0.05368,0.094672,0.97112,243939383
-0.077592,0.077104,0.950136,243939403
-0.080032,0.081984,0.946232,243939423
-0.043432,0.088328,0.930616,243939443
-0.060512,0.083448,0.92964,243939463
-0.066856,0.096624,0.900848,243939483
-0.094672,0.113216,0.887672,243939504
-0.133224,0.098088,0.898896,243939524
-0.091744,0.125904,0.874496,243939544
-0.028304,0.190808,0.83204,243939564
-0.040016,0.194224,0.834968,243939584
-0.061,0.193248,0.860344,243939604
-0.056608,0.2074,0.896456,243939624
-0.05856,0.221552,0.876936,243939645
-0.05856,0.226432,0.84424,243939665
-0.053192,0.243512,0.839848,243939685
-0.052704,0.270352,0.86376,243939705
-0.062952,0.259128,0.893528,243939725
-0.059048,0.2074,0.915,243939745
-0.037576,0.171288,0.9516,243939765
-0.044896,0.125416,0.991616,243939786
-0.079056,0.076128,1.012112,243939806
-0.114192,0.028792,1.016016,243939826
-0.106384,0.023912,1.011136,243939846
-0.08784,0.036112,0.988688,243939866
-0.083936,0.036112,0.956968,243939886
-0.067832,0.04392,0.946232,243939906
-0.064416,0.045384,0.943304,243939927
-0.07808,0.03416,0.92476,243939947
-0.068808,0.037088,0.910608,243939967
-0.037088,0.05612,0.917928,243939987
-0.012688,0.064416,0.939888,243940007
-0.018056,0.057584,0.96868,243940027
-0.011224,0.052704,0.98576,243940047
0.013176,0.058072,0.991128,243940067
0.028304,0.065392,0.982832,243940088
0.00488,0.061,0.98332,243940108
-0.020984,0.0488,0.982344,243940128
-0.039528,0.044408,0.987712,243940148
-0.044896,0.04392,1.005768,243940168
-0.04392,0.040992,1.004792,243940188
-0.040504,0.054168,0.972584,243940208
-0.044408,0.07808,0.92476,243940229
-0.043432,0.100528,0.8906,243940249
-0.054656,0.085888,0.90768,243940269
-0.054168,0.075152,0.933544,243940289
-0.064416,0.072224,0.94672,243940309
-0.069296,0.076616,0.926712,243940329
-0.066368,0.089304,0.894016,243940349
-0.094672,0.077104,0.916952,243940370
-0.110776,0.065392,0.944768,243940390
-0.106384,0.05368,0.962336,243940410
-0.094184,0.061976,0.99064,243940430
-0.09516,0.057584,0.995032,243940450
-0.09272,0.039528,0.959408,243940470
-0.06588,0.04148,0.943304,243940490
-0.055632,0.050264,0.941352,243940511
-0.055144,0.061488,0.915,243940531
